,free_text,label_id,dataset
24069,"""đứa con_gái ngu nhất là khóc vì thằng đàn_ông ngu đấy""",1,vlsp
24070,"""góc chuyển_nhượng ốt ai cần nha bi bon anh vì không sắp_xếp được thời_gian công_việc nên shop bibon cần sang_nhượng toàn_bộ cửa_hàng không bao_gồm quần_áo giày_dép sang_nhượng toàn_bộ nội_thất trong cửa_hàng địa_điểm đẹp gần cạnh quán ăn vặt bà bích nên lượng khách lúc_nào cũng đông shop thì rộng_rãi bạn nào có gia_đình riêng muốn ra kinh_doanh thì hợp_lý vì shop có cả nơi_nơi sinh_hoạt cho gia_đình rộng_rãi thoáng mát ai thật_sự có nhu_cầu thì cho mình mình sẽ trao_đổi cụ_thể""",0,vlsp
24071,thế à,0,vihsd
24072,nguyễn đức khang chửi là bị ban mà bạn ơi,0,vihsd
24073,anh này mà đưa lên báo thì hót hòn họt nhểy. quên luôn cả mấy người kia luôn ấy :)),0,vihsd
24074,"""có_lẽ làm luôn cái lễ nhỉ nguyễn_hợp nô bi tân""",0,vlsp
24075,"""hương tạ the thi gau cung gioi that ve_la hai bon bat xe xuong an bat pho ga cua ba thuy roi lai ve hai phong gau an phat hien ra ngay bao minh oi hinh nhu_ho cho nhieu mi chinh hay sao an xong cu khat nuoc bao ngon ma haaaaaaa len lan sau bon khong an pho ma_an com_goi mon ga luoc voi long xao khong an pho nua my chinh cho nhieu qua""",0,vlsp
24076,"""nguyễn_tuấn anh lập_trình cnc một_chút sáng_tạo hiệu_quả bất_ngờ laser portable mw laser mw laser mw laser chuyên khắc dấu đồ mỹ_nghệ laser khắc trái_cây cắt mica gỗ laser fiber laser mini""",0,vlsp
24077,tin vào đảng đi các con dời!,0,vihsd
24078,"""huệ_hsgqg môn hã""",0,vlsp
24079,"""đê xem nó có chết vì bệnh hiê nghe khg""",1,vlsp
24080,đọc rõ họ tên nhanh,0,vihsd
24081,"""bảo phương mercedes benz haxaco kim_giang lào cai ơi chúng_tôi đến đây chúng_tôi đã rất gần lào cai để chuẩn_bị cho một chương_trình cực_kì hấp_dẫn cuối tuần này anh_em lào cai nhớ follow fanpage của haxaco kim_giang để biết thông_tin nhé we love you lào cai city mercedes benz haxaco kim_giang kim_giang hoàng mai hà nội""",0,vlsp
24082,gửi lời chúc đến các ae hàn xẻng,0,vihsd
24083,"""mask hoa lài bên em công_dụng trị thâm cực tốt ngừa mụn làm da cực mịn màn làm căng bóng_làn da cung cấp_độ_ẩm cho da_thiếu nước đắp mask là bước dưỡng da quan_trọng là công_đoạn chủ_yếu cũng cấp cho da các chắc dinh_dưỡng cần_thiết cho da đối_tượng sử_dụng trai_gái già trẻ lớn bé bà bầu sài tháng_son và cọ xinh cho các chị yêu luôn vy thị_thảo bùi""",0,vlsp
24084,"""hùng_mạnh bùi_dương hồng""",0,vlsp
24085,chiến thuật đánh du kích của quân ta đây mà.,0,vihsd
24086,thấy vd cute vch nhờ nền nhạc,1,vihsd
24087,khi đi nhớ đem theo susan nha thầy :)),0,vihsd
24088,hay quá abe,0,vihsd
24089,"""lại được săn ếch quá đã săn ếch đêm khuya bạn trai đểu mình săn ếch nhà ba vợ có con ếch đực rất đểu ôm con_cái cho bị bắt hết hihi facebook của mình fanpage""",0,vlsp
24090,nước ta đáng sống vãi :),0,vihsd
24091,ngọc trang vô apple làm đi,0,vihsd
24092,chương trình edit thêm hay hơn,0,vihsd
24093,"""nguyễn_khoái nguyễn_tùng cu đạt số hưởng vl""",0,vlsp
24094,sương mù là tại thiên tai !,0,vihsd
24095,cho e hỏi đường lên thiên đường cơm sườn sắp tới chưa ạ chứ dân trả phí cao quá,1,vihsd
24096,"""hiên nhật lê_tpm shop test loa chất vl""",0,vlsp
24097,"cái này nta gọi là trào lưu phê phán hay gì điển hình ở văn học nhỉ, như truyện xuân tóc đỏ ấy",0,vihsd
24098,"ko phải chê gì chứ khả năng win của sbtc quá cao. sela kidz clear vs petland toàn những thanh niên chuyên nghiệp try hard vkl sao những ""ông già"" bên kia chơi lại. còn thầy lồn thì t xin mạng phép bỏ qua ko nói tới coi như sbtc 4 đánh 6",1,vihsd
24099,"""cá dứa nắng ướp gia_vị mặn rất nhẹ phơi nắng_thịt ráo dẻo khách mua trữ đông khi cần chiên giòn lên là có ngay bữa ăn ngon cá dứa không cay kg cá dứa cay kg cay nhẹ thơm thơm""",0,vlsp
24100,thế thằng nào nhận lương từ nhà chúng mày,0,vihsd
24101,"""tội lụi vl""",0,vlsp
24102,minh hiếu đi đâu đep gái quá,0,vihsd
24103,thế đảo mình toàn dân sự à =)),0,vihsd
24104,thầy sống ảo vl,0,vihsd
24105,nguyễn nghĩa mi lúc mô ko nứng,1,vihsd
24106,"""quý_đình vũ người lên_đồng là cả đội vô_địch hài vl""",0,vlsp
24107,phong thanh,0,vihsd
24108,"""set tim đôi cực sịn đã nạp sẵn đạn để phục_vụ chị_em đây ak set gồm áo_phông cv kaki thô đỏ rực_rỡ luôn họa tiết tim nổi lồng trái_tim luôn nha cả nhà nhìn ấn_tượng cực giá có ngay set mà cần phải nghĩ nhiều sz""",0,vlsp
24109,"""cổng an_ninh siêu_thị_giá rẻ bất_ngờ bảo_đảm an_ninh cửa_hàng chống trộm_cắp cổng an_ninh hax gồm anten một thu một phát bộ nguồn digital rf mhz system board hax nguồn điện dcv ăng ten hợp_kim nhôm kích_thước cm khoảng_cách thu phát tem mềm tem cứng nhỏ tem cứng to bảo_hành tháng lh conganninh phanmembanhang temtu mayinhoadon phanmemnhahang""",0,vlsp
24110,trend có từ hàng nghìn năm trước công nguyên tại vn =))),0,vihsd
24111,chan hong muon noi =)),0,vihsd
24112,chim sẻ đi nắng gặp gà trống cao bằng,0,vihsd
24113,"""tiêu muội đam_mê nghiệt_ngã vl""",0,vlsp
24114,"""nghe chưa tụi bây thu tran tien huynh thảo duy nguyễn_hoàng lương_thị kim_loan chúng_ta thật nhân_hậu""",0,vlsp
24115,vừa ăn vừa suy nghĩ sẽ thông nhé :d,0,vihsd
24116,"trần dần bị nhiểm vi rut khùng, he he",0,vihsd
24117,đéo biết m nổi tiếng như nào nhưng thái độ m đáng tử hình,1,vihsd
24118,"""huỳnh_lê đã bỏ zô rồi thì khoi ra nha hâhha""",0,vlsp
24119,vũ đạo đỉnh cao hơn cả lẹc pin,0,vihsd
24120,"""gặp suốt ngày_xưa còn kiểu đeo hiểu nghịch czi sợ vl""",1,vlsp
24121,ok thay,0,vihsd
24122,đhs tao bị ban khỏi group không sợ chó -_-,0,vihsd
24123,"""blue striped đầm xinh ngất_ngây hãy để chiếc đầm sọc xanh mát lạnh này làm xua đi cái nóng mùa hè nhé các nàng đầm có sẵn mút ngực diệu hiền""",0,vlsp
24124,"""minh muon dua vo qua ma muon tim cho vo cv gan hien tai minh đang lam_duong đông bình khu thái_bình đài_trung co chi nao gan ma_cong ty can tuyen nguoi giul minh voi minh xin chan_thanh cam on""",0,vlsp
24125,"""dâu momtery mỹ k_gr vườn gửi hình về em bị ghiền nữa khách ơi trái to đẹp quá_chừng dâu trồng nhà lưới trồng theo phương_pháp thuỷ_canh nên rất an_toàn cho sức_khỏe thảo thảo""",0,vlsp
24126,"""nam_mô địa tang vương bô tat""",0,vlsp
24127,chi ba dep het tuyet voi,0,vihsd
24128,vâng.thằng cc nào cũng ngồi ngoài phán như thánh chờ xong rồi ms vào.chả biết cái đéo j.ng ta làm gì chúng mày biết chắc.biết bao nhiêu vụ ngăn chặn được không đưa ra ng ta báo cáo cho chúng mày à,1,vihsd
24129,"""mình cần thanh_lí ít đồ cũ ai cần mình nha giảm nhẹ cho ai mua mau nha nguồn coppy""",0,vlsp
24130,"khi dịch được cách ly tốt bgdvđt said:\""vẫn diễn biến phức tạp cho nghỉ 4 tuần\""",0,vihsd
24131,dịch thấy mợ mới ra,0,vihsd
24132,mai maii có nên suy nghĩ về việc chuyển hướng cty :))),0,vihsd
24133,tui cho 1 * các bạn thì sao?,0,vihsd
24134,nguyễn thanh xin link video bro ơi,0,vihsd
24135,sói said: làm ông già tôi hơi lâu rồi đấy,0,vihsd
24136,sy nguyen flycam,0,vihsd
24137,thoi bot xam lom di nhin cach an mac beo qua dzo,1,vihsd
24138,mã đức lâu r,0,vihsd
24139,"""nói lần này là lần cuối nhá bán rêu chứ đell bán sim nhà đầy rêu chứ sim chỉ có cái để làm_ăn ai mua rêu cứ liên_hệ nhá đt hiệp_tủi""",1,vlsp
24140,cừng gì. toàn ăn tục nói phét thôi,0,vihsd
24141,xin vd,0,vihsd
24142,học trò của thầy bị nhiễm của thầy là đúng ròi :)),0,vihsd
24143,"""hà_my cđm mày bcuoi vl""",1,vlsp
24144,cũng chuẩn:)),0,vihsd
24145,hóng thầy 3 làm 1 số clip về pubg,0,vihsd
24146,được đấy,0,vihsd
24147,a già tộc trưởng hết thời rồi,0,vihsd
24148,"""niềm vui lẫn nổi buồn thoy thì cô gắng vui lên cho đời bớt khổ thiện tâm funny""",0,vlsp
24149,vũ thị lan anh mua oto đã khó còn lại phải bmw nữa mới chịu :<,0,vihsd
24150,"""hóng kèo naul lck vs naul vcs vcl""",0,vlsp
24151,"hello homies , hahaha minh vương",0,vihsd
24152,"""đi cũng mệt về cũng mệt hồ thị_hồng trang sad""",0,vlsp
24153,lý do 1 đứa con gái chấp nhận yêu xa là thằng kia nó giàu vailou. hết.....!!!!,1,vihsd
24154,"""chào_mừng kỉ_niệm năm chiến_thắng điện biên_phủ chấn_động địa_cầu chín năm làm một điện biên nên vành hoa đỏ nên thiên sử vàng diệu thảo nguyễn_quốc trung""",0,vlsp
24155,cười xỉu =)))),0,vihsd
24156,hiếp tao,1,vihsd
24157,"""hải phạm ko hẳn là sợ côn_trùng mà nhìn nó ghê ko dám ăn ấy thế_mà người_ta khen ngon""",0,vlsp
24158,"""cuộc_đời thật là bất_công thằng hộp sữa thằng không hộp nào""",0,vlsp
24159,có thầy thi phim mới hay đấy :),0,vihsd
24160,cai cc,1,vihsd
24161,?? :) ??,0,vihsd
24162,"sang đó ráng nói tiếng anh cho chuẩn nha thầy, đừng như ai đó",0,vihsd
24163,"""xuân dũng to the group hoi trao doi mua ban chim chao mao bien hoa dong_nai dũng ccl tơ cm tháng lồng lúc bắt còn mép giờ đã hết mép cánh vàng ươm bộ đẹp dài đòn mỏng lông chim đã thuần lông_lá mới_cứng nết bao hay đuôi đánh lên tới nóc_triệu việt nam đồng dũng long thành_đồng nai""",0,vlsp
24164,"""não cá_vàng to the group phù_ninh việt trì phú thọ vàng gvn livesongxoa ad duyet giup các bạn like share ủng_hộ cho mình nha hãy giúp mình tăng sub share like youtube""",0,vlsp
24165,"""hạnh nguyễn_sad""",0,vlsp
24166,chết chắt,1,vihsd
24167,nguyễn thị thủy em chồnghh,0,vihsd
24168,già ba toang rồi ông giáo ạ,0,vihsd
24169,"""thứ phụ_nữ cần duy_nhất chỉ con_cái và tiền thoa móm good""",0,vlsp
24170,cho toyy xin in4 fb hoặc sđt zalo hay ig được hong :33,0,vihsd
24171,câu hỏi của chương trình ( ai là triệu phú ),0,vihsd
24172,ad ăn phân con j mà ngu thế......????,1,vihsd
24173,"""nguyễn_thế quỳnh_shared video quan_âm phật đài xem mà không cầm được nước_mắt cha_mẹ chỉ biết cho không biết đòi con_cái chỉ biết đòi không biết trả""",0,vlsp
24174,"""quần sooc nữ chất đũi siêu mát toàn màu đẹp giá siu yêu chỉ đôi gom trả hàng sau ngày lương thêu""",0,vlsp
24175,from panda with love  abe,0,vihsd
24176,vi do kiểu này vũng sình r,0,vihsd
24177,"""bố mấy ông cộng_đồng mạng giờ nguy_hiểm_vl""",0,vlsp
24178,dlv dlv dlv 1 ổ kinh tởm thối tha hèn hạ dm nó khoá cmt k thì zô chửi cm nó r,1,vihsd
24179,mc phan trung :)),0,vihsd
24180,phuc cho những người bị bách hại vì lẽ công chính vì nuoc trời la của họ,0,vihsd
24181,xin thành kính phân ưu cùng gia quyến. cầu thầy sớm vân du tiên cảnh .,0,vihsd
24182,"""bé lùn thịnh_phát limousine nào mình cùng lên đi đà lạt""",0,vlsp
24183,đã cố gắng sống nhanh,0,vihsd
24184,hong vann thì anh tôi mà,0,vihsd
24185,rất hoan nghênh nhà tiên tri.,0,vihsd
24186,"cứ dm nghĩ mình là công chúa các thứ các thứ, đéo hiểu kiểu gì =)))",1,vihsd
24187,chào anh gil xô,0,vihsd
24188,"""tung truong sao dc hữu bậy nha bật khi qua vòng xoay nha""",0,vlsp
24189,"phạm tuong không có cái gì cũng tự dưng lôi anh tao vào , cái thứ dòng đỗn lì , không khịa anh tao thì m bị ngứa tay à",1,vihsd
24190,the deo nao` nha` nguoi` ta di het' thi sao. hong~ vietkey,0,vihsd
24191,"""thằng già chó chết""",1,vlsp
24192,bỏ tật đôi heo :)))),0,vihsd
24193,nguyễn vũ thu phương châu minh nhi uyen làm đi kiếm tiền mua goods,0,vihsd
24194,"xe tắng thiết giáp đáp lồn má mấy thằng ở trên,cmt ngu vl",1,vihsd
24195,nguyễn quốc phong nó giải trí như là đang đọc báo việt nam ý,0,vihsd
24196,"""ác vl""",0,vlsp
24197,"""shop hoa vườn hoa xinh tuyển_dụng thợ chính phụ_trách chính sản_phẩm của tiệm thiết_kế và sáng_tạo sản_phẩm chịu trách_nhiệm chính event sự_kiện của tiệm lương và thời_gian làm_việc theo thoả_thuận nhân_viên làm_việc partime phụ việc tại shop hoa theo ca cần kinh_nghiệm có cơ_hội học cắm hoa gồm các ca làm từ đến làm từ đến làm từ đến lương theo ca giờ địa_chỉ nguyễn_thái_sơn gv tp hcm""",0,vlsp
24198,ủa sao chửi nhau căng thế,0,vihsd
24199,lượng cứ thích nghỉ học là lấy chồng suy nghĩ cũng cao sang gớm,0,vihsd
24200,toàn dân công giáo,0,vihsd
24201,tết đi lẹ đi mệt tết ghê,0,vihsd
24202,nope,0,vihsd
24203,dr a oi,0,vihsd
24204,á á dm.,1,vihsd
24205,"""muốn lam gì làm lễ_tân""",0,vlsp
24206,wow,0,vihsd
24207,"""hồng_đức anh ngắn_gọn vl""",0,vlsp
24208,"""codon vl ra""",0,vlsp
24209,ông làm bố tôi hơi lâu r đấy tùng sad,0,vihsd
24210,"""đá thì ngu bày_đặt vl""",1,vlsp
24211,"""cả một bầu_trời ám khánh_ly tired""",0,vlsp
24212,"""càng cắt_giảm thì nguy_cơ lợn bệnh tuồn bán ra thì trường càng cao lúc đó người dân sẽ pải thịt lợn bệnh""",0,vlsp
24213,mv này chất hơn thì đéo xem,1,vihsd
24214,khánh robinson chắc t tin,0,vihsd
24215,:)))))),0,vihsd
24216,mùa dịch hết tiền nên bán xe luôn,0,vihsd
24217,"""học văn_vui vl""",0,vlsp
24218,văn trường để t dịch luôn : k làm mà đòi có ăn thì ăn đầu b ăn cuuuuussst,0,vihsd
24219,"""trần ngọc_xuân anh sợ vl""",0,vlsp
24220,tao còn chưa biết gì,0,vihsd
24221,ai đi ngang qua vào wall em like avt mới dùm em ạ. em cảm ơn nhiều ‍,0,vihsd
24222,"""muốn bình_yên mà chẳng đc""",0,vlsp
24223,cẩm hà chắc ko,0,vihsd
24224,chất của lóoo,0,vihsd
24225,"""set lanh lụa siêu_nhân sz nhí về rồi sỉ lố sz tơis kg link link""",0,vlsp
24226,nguyen binh t cũng thấy vậy,0,vihsd
24227,chị vàng ngọc ít mất dạy hơn chị ba,1,vihsd
24228,"""cứ ngỡ mình đủ mạnh_mẽ vượt qua mọi chuyện ai_ngờ chỉ là lời nói_dối để trấn_an bản_thân""",0,vlsp
24229,"""hiền thân""",0,vlsp
24230,"""hồng tươi posted in rao vặt cửa ông vân đồn cọc mông dương mai_ngọc and mai ngọc tươi hôm_nay bạn ăn gì nhà mình luôn_luôn sẵn_sàng phục_vụ hàng đảm_bảo lúc_nào cũng mới atvstp nói ko với hàn_the chất bảo_quản nhé lẻ xúc_xích tươi xx nạp xưởng tươi xx cá gà lợn xx kg nem_chua rán khoai kén kg gà muốik con sđt""",0,vlsp
24231,"""đá đính bnh""",0,vlsp
24232,"""đưa cô bạn thân đi hâm_nóng dương văn_hiến hạnh ki at aeon mall long bien""",0,vlsp
24233,"""trương_đình tín trúc thuỳ thanh_tú đích_thị cam luôn""",0,vlsp
24234,"""cho thuê phòng trọ phòng rộng_rãi có gác điện nước đầy_đủ sài nước_máy wifi sân rộng ko có chủ_quản_lí thoải_mái bạn_bè vô chơi ok trọ vui_vẻ mọi người chơi với nhau nên rất dễ_chịu tháng địa_chỉ wang sđt""",0,vlsp
24235,luôn ủng hộ thầy,0,vihsd
24236,40:00:00,0,vihsd
24237,"""vì em ship quanh thành_phố ship hương thuỷ đồ rk hi""",0,vlsp
24238,nguyễn thị hường ông ý cũng lẩm cẩm ưa chi nói nấy nên nhiều ae chế nhạc hài coi vui lắm,0,vihsd
24239,đầu trận hùng hổ vđ,1,vihsd
24240,chúc mừng thầy nha <3,0,vihsd
24241,răng minh hiếu làm ở đâu đẹp mà trắng quá xá  đẹp lắm nhé,0,vihsd
24242,sống như lồn ok,1,vihsd
24243,"""size ngón có anh_em nào ưng cá đang bơi tại tphcm tân phú""",0,vlsp
24244,đẹp trai thực sự,0,vihsd
24245,"lần này anh tuấn cười nín thỡ,cười đõ mặt luôn hiếm ai mà duyên đến mức nc mà cã 2 mc điều vui như vậy",0,vihsd
24246,so dien con nek 0855639826,0,vihsd
24247,"""haha mệt vl""",0,vlsp
24248,"""marcus phạm nghĩ giàu làm_giàu sự hiểu_biết của bạn có_thể bây_giờ chưa cần nhưng trong những trường_hợp cấp_bách sẽ giúp_đỡ được nhiều người hoặc làm nhiều điều nghĩa follow người trẻ làm_nên nghiệp lớn adp nguoitre hieubiet italkvietnam nguồn nghĩ giàu làm_giàu""",0,vlsp
